"yyyymmdd","CEA.DGR.COL","CEA.DGR.LIG","CEA.DGR.GAS","CEA.DGR.DIE","CEA.DGR.HSO","CEA.DGR.NAP","CEA.DGR.MFU","CEA.DGR.THM","CEA.DGR.NUC","CEA.DGR.HYD","CEA.DGR.BHU","CEA.DGR.TOT","CEA.DGR.WND","CEA.DGR.SOL","CEA.DGR.OTH","CEA.DGR.RES"
20181106,2784.390000,77.370000,138.440000,0.360000,0,0,0,3000.560000,111.760000,309.000000,5.640000,3426.960000,,,,
20181107,2592.240000,76.400000,123.660000,0.360000,0,0,0,2792.660000,112.170000,266.380000,5.010000,3176.220000,,,,
20181108,2469.330000,84.760000,110.350000,0.360000,0,0,0,2664.800000,110.390000,272.840000,7.290000,3055.320000,,,,
20181109,2569.690000,90.810000,110.790000,0.360000,0,0,0,2771.650000,110.280000,292.830000,5.540000,3180.300000,,,,
20181110,2654.090000,95.110000,109.530000,0.360000,0,0,0,2859.090000,110.410000,295.200000,7.320000,3272.020000,,,,
20181111,2659.280000,95.510000,113.240000,0.360000,0,0,0,2868.390000,110.350000,271.060000,7.500000,3257.300000,,,,
20181112,2730.590000,94.180000,129.300000,0.360000,0,0,0,2954.430000,111.300000,297.510000,7.790000,3371.030000,,,,
20181113,2772.460000,96.890000,127.050000,0.360000,0,0,0,2996.760000,110.790000,295.010000,6.850000,3409.410000,,,,
20181114,2772.150000,95.910000,119.340000,0.390000,0,0,0,2987.790000,110.680000,294.220000,7.640000,3400.330000,,,,
20181115,2738.370000,94.020000,121.020000,0.430000,0,0,0,2953.840000,110.800000,286.860000,7.090000,3358.590000,,,,
20181116,2685.060000,81.690000,124.530000,0.360000,0,0,0,2891.640000,109.440000,270.030000,6.280000,3277.390000,,,,
20181117,2717.980000,89.560000,127.430000,0.360000,0,0,0,2935.330000,110.210000,280.670000,6.930000,3333.140000,,,,
20181118,2680.070000,94.590000,130.270000,0.360000,0,0,0,2905.290000,105.200000,250.960000,6.600000,3268.050000,,,,
20181119,2759.030000,96.910000,123.220000,0.360000,0,0,0,2979.520000,99.120000,267.030000,6.700000,3352.370000,,,,
20181120,2762.570000,89.090000,123.620000,0.360000,0,0,0,2975.640000,95.750000,262.900000,6.570000,3340.860000,,,,
20181121,2763.350000,90.280000,124.010000,0.360000,0,0,0,2978,91.060000,259.210000,6.750000,3335.020000,,,,
20181122,2728.600000,87.090000,128.760000,0.360000,0,0,0,2944.810000,92.610000,252.930000,3.460000,3293.810000,,,,
20181123,2684.310000,86.610000,132.570000,0.360000,0,0,0,2903.850000,92.580000,260.600000,4.060000,3261.090000,,,,
20181124,2712.570000,89.000000,132.880000,0.360000,0,0,0,2934.810000,94.070000,271.990000,4.020000,3304.890000,,,,
20181125,2654.170000,93.630000,130.500000,0.360000,0,0,0,2878.660000,94.320000,240.470000,3.920000,3217.370000,,,,
20181126,2705.970000,96.000000,129.550000,0.360000,0,0,0,2931.880000,94.290000,254.970000,4.100000,3285.240000,,,,
20181127,2706.200000,103.530000,136.670000,0.360000,0,0,0,2946.760000,94.490000,259.090000,3.670000,3304.010000,,,,
20181128,2701.090000,104.320000,136.110000,0.360000,0,0,0,2941.880000,93.350000,235.410000,5.570000,3276.210000,,,,
20181129,2706.510000,109.620000,132.830000,0.360000,0,0,0,2949.320000,93.610000,250.520000,8.180000,3301.630000,,,,
20181130,2710.930000,105.150000,132.180000,0.360000,0,0,0,2948.620000,94.690000,250.900000,4.060000,3298.270000,,,,
20181201,2682.800000,105.660000,125.770000,0.360000,0,0,0,2914.590000,91.320000,239.510000,3.900000,3249.320000,,,,
20181202,2602.890000,98.230000,123.520000,0.360000,0,0,0,2825.000000,94.840000,213.240000,3.700000,3136.780000,,,,
20181203,2663.820000,98.250000,126.030000,0.360000,0,0,0,2888.460000,94.110000,242.470000,3.830000,3228.870000,,,,
20181204,2700.400000,97.790000,125.960000,0.360000,0,0,0,2924.510000,91.640000,238.000000,3.630000,3257.780000,,,,
20181205,2735.820000,92.900000,125.780000,0.360000,0,0,0,2954.860000,94.900000,261.630000,4.520000,3315.910000,,,,
20181206,2750.770000,96.670000,130.000000,0.360000,0,0,0,2977.800000,97.660000,257.560000,4.320000,3337.340000,,,,
20181207,2717.820000,92.800000,132.990000,0.360000,0,0,0,2943.970000,98.800000,241.680000,1.700000,3286.150000,,,,
20181208,2700.060000,97.760000,126.930000,0.360000,0,0,0,2925.110000,99.060000,245.870000,2.860000,3272.900000,,,,
20181209,2641.060000,94.420000,124.730000,0.360000,0,0,0,2860.570000,100.020000,227.130000,2.650000,3190.370000,,,,
20181210,2707.720000,99.060000,131.720000,0.360000,0,0,0,2938.860000,99.930000,253.460000,2.780000,3295.030000,,,,
20181211,2716.870000,100.910000,133.730000,0.360000,0,0,0,2951.870000,99.050000,254.590000,2.410000,3307.920000,,,,
20181212,2688.210000,102.470000,129.500000,0.360000,0,0,0,2920.540000,99.180000,255.960000,2.400000,3278.080000,,,,
20181213,2674.730000,101.300000,130.470000,0.360000,0,0,0,2906.860000,96.910000,243.550000,2.300000,3249.620000,,,,
20181214,2625.220000,94.170000,127.420000,0.360000,0,0,0,2847.170000,98.180000,231.150000,2.850000,3179.350000,,,,
20181215,2559.560000,94.710000,127.050000,0.360000,0,0,0,2781.680000,99.190000,242.340000,2.540000,3125.750000,,,,
20181216,2492.740000,97.450000,123.690000,0.360000,0,0,0,2714.240000,99.150000,222.290000,2.270000,3037.950000,,,,
20181217,2544.630000,106.660000,127.440000,0.360000,0,0,0,2779.090000,97.170000,239.780000,2.170000,3118.210000,,,,
20181218,2576.660000,108.390000,127.270000,0.360000,0,0,0,2812.680000,94.770000,250.180000,3.430000,3161.060000,,,,
20181219,2611.600000,108.700000,132.690000,0.360000,0,0,0,2853.350000,94.880000,273.220000,3.570000,3225.020000,,,,
20181220,2650.650000,110.600000,133.810000,0.360000,0,0,0,2895.420000,94.910000,285.250000,3.550000,3279.130000,,,,
20181221,2701.740000,111.250000,136.860000,0.360000,0,0,0,2950.210000,94.780000,283.450000,4.080000,3332.520000,,,,
20181222,2715.090000,108.610000,128.950000,0.360000,0,0,0,2953.010000,93.590000,259.410000,2.330000,3308.340000,,,,
20181223,2625.130000,102.790000,122.920000,0.360000,0,0,0,2851.200000,94.200000,226.650000,2.230000,3174.280000,,,,
20181224,2654.230000,96.680000,128.190000,0.360000,0,0,0,2879.460000,94.200000,250.210000,1.830000,3225.700000,,,,
20181225,2685.060000,95.530000,127.080000,0.360000,0,0,0,2908.030000,94.580000,256.040000,2.460000,3261.110000,,,,
20181226,2748.290000,100.910000,130.430000,0.360000,0,0,0,2979.990000,93.100000,263.670000,2.250000,3339.010000,,,,
20181227,2771.530000,105.420000,133.070000,0.360000,0,0,0,3010.380000,91.650000,261.300000,1.260000,3364.590000,,,,
20181228,2758.790000,103.840000,131.930000,0.360000,0,0,0,2994.920000,94.850000,250.850000,2.320000,3342.940000,,,,
20181229,2696.220000,105.310000,131.880000,0.360000,0,0,0,2933.770000,86.980000,245.900000,2.340000,3268.990000,,,,
20181230,2602.670000,104.390000,129.690000,0.360000,0,0,0,2837.110000,87.800000,222.940000,2.080000,3149.930000,,,,
20181231,2658.650000,106.490000,136.480000,0.360000,0,0,0,2901.980000,91.970000,245.700000,2.100000,3241.750000,,,,
20190101,2657.770000,101.450000,135.520000,0.360000,0,0,0,2895.100000,89.630000,234.630000,1.690000,3221.050000,,,,
20190102,2678.290000,107.100000,138.860000,0.360000,0,0,0,2924.610000,90.220000,239.200000,1.380000,3255.410000,,,,
20190103,2701.580000,113.620000,130.390000,0.360000,0,0,0,2945.950000,99.200000,248.490000,2,3295.640000,,,,
20190104,2742.370000,108,138.710000,0.360000,0,0,0,2989.440000,102.180000,240.040000,1.990000,3333.650000,,,,
20190105,2701.830000,110.360000,136.700000,0.360000,0,0,0,2949.250000,101.990000,232.930000,1.910000,3286.080000,,,,
20190106,2581.630000,101.000000,126.820000,0.360000,0,0,0,2809.810000,101.650000,221.800000,2.610000,3135.870000,,,,
20190107,2652.850000,104.320000,124.700000,0.360000,0,0,0,2882.230000,101.820000,219.550000,1.980000,3205.580000,,,,
20190108,2751.370000,103.890000,132.850000,0.360000,0,0,0,2988.470000,101.630000,212.890000,2.050000,3305.040000,,,,
20190109,2729.570000,107.800000,134.560000,0.360000,0,0,0,2972.290000,100.200000,218.800000,2.090000,3293.380000,,,,
20190110,2748.320000,104.590000,144.050000,0.360000,0,0,0,2997.320000,100.940000,225.280000,1.710000,3325.250000,,,,
20190111,2788.680000,110.970000,136.030000,0.360000,0,0,0,3036.040000,99.300000,221.420000,1.870000,3358.630000,,,,
20190112,2784.000000,111.350000,131.060000,0.360000,0,0,0,3026.770000,97.710000,219.220000,1.770000,3345.470000,,,,
20190113,2671.110000,105.870000,126.190000,0.360000,0,0,0,2903.530000,97.730000,195.450000,2.730000,3199.440000,,,,
20190114,2593.710000,96.170000,120.350000,0.360000,0,0,0,2810.590000,97.570000,211.190000,1.420000,3120.770000,,,,
20190115,2662.630000,88.600000,123.060000,0.360000,0,0,0,2874.650000,97.370000,208.250000,2.530000,3182.800000,,,,
20190116,2720.740000,98.640000,129.350000,0.360000,0,0,0,2949.090000,97.350000,207.230000,1.340000,3255.010000,,,,
20190117,2738.690000,102.980000,126.060000,0.360000,0,0,0,2968.090000,97.130000,226.320000,1.300000,3292.840000,,,,
20190118,2770.540000,109.070000,128.880000,0.360000,0,0,0,3008.850000,97.620000,232.490000,1.080000,3340.040000,,,,
20190119,2755.180000,112.800000,126.490000,0.360000,0,0,0,2994.830000,98.100000,232.790000,1.640000,3327.360000,,,,
20190120,2664.480000,104.540000,124.310000,0.360000,0,0,0,2893.690000,95.460000,203.380000,1.270000,3193.800000,,,,
20190121,2637.670000,99.190000,124.050000,0.360000,0,0,0,2861.270000,96.170000,237.740000,2.100000,3197.280000,,,,
20190122,2612.300000,99,118.160000,0.360000,0,0,0,2829.820000,94.320000,247.530000,2.910000,3174.580000,,,,
20190123,2736.810000,98.840000,124.950000,0.360000,0,0,0,2960.960000,93.860000,249.580000,0.350000,3304.750000,,,,
20190124,2700.580000,96.670000,121.080000,0.360000,0,0,0,2918.690000,93.820000,242.180000,0.350000,3255.040000,,,,
20190125,2668.330000,96.960000,127.190000,0.360000,0,0,0,2892.840000,92.460000,241.590000,1.200000,3228.090000,,,,
20190126,2478.520000,95.650000,123.250000,0.360000,0,0,0,2697.780000,94.600000,224.230000,1.760000,3018.370000,,,,
20190127,2467.270000,97.200000,118.570000,0.360000,0,0,0,2683.400000,95.700000,222.060000,1.790000,3002.950000,,,,
20190128,2586.570000,99.110000,124.070000,0.360000,0,0,0,2810.110000,95.970000,247.210000,1.670000,3154.960000,,,,
20190129,2658.420000,92.620000,124.000000,0.360000,0,0,0,2875.400000,96.130000,239.030000,2.760000,3213.320000,,,,
20190130,2715.490000,92.240000,122.800000,0.360000,0,0,0,2930.890000,96.270000,235.930000,1.620000,3264.710000,,,,
20190131,2715.690000,89.760000,125.990000,0.360000,0,0,0,2931.800000,97.830000,242.100000,0.220000,3271.950000,,,,
20190201,2653.350000,85.050000,119.500000,0.360000,0,0,0,2858.260000,97.610000,244.960000,0,3200.830000,,,,
20190202,2657.260000,93.540000,114.190000,0.360000,0,0.320000,0,2865.670000,96.400000,237.980000,0.830000,3200.880000,,,,
20190203,2566.000000,93.450000,115.630000,0.360000,0,0,0,2775.440000,99.010000,222.120000,1.300000,3097.870000,,,,
20190204,2640.570000,97.690000,114.950000,0.360000,0,0,0,2853.570000,101.920000,239.970000,0.930000,3196.390000,,,,
20190205,2753.550000,98.640000,114.800000,0.360000,0,0,0,2967.350000,103.050000,250.480000,0.540000,3321.420000,,,,
20190206,2747.310000,94.610000,112.590000,0.360000,0,0,0,2954.870000,101.270000,247.700000,0.870000,3304.710000,,,,
20190207,2617.640000,94.870000,112.130000,0.360000,0,0,0,2825.000000,92.160000,236.150000,1.450000,3154.760000,,,,
20190208,2697.300000,97.850000,110.280000,0.360000,0,0,0,2905.790000,87.650000,246.770000,0.370000,3240.580000,,,,
20190209,2686.840000,96.690000,116.060000,0.360000,0,0,0,2899.950000,75.460000,235.950000,1.860000,3213.220000,,,,
20190210,2621.260000,94.440000,108.620000,0.360000,0,0,0,2824.680000,75.410000,221.190000,1.320000,3122.600000,,,,
20190211,2652.220000,93.810000,103.760000,0.360000,0,0,0,2850.150000,90.770000,229.810000,1.710000,3172.440000,,,,
20190212,2682.950000,94.010000,107.550000,0.360000,0,0,0,2884.870000,97.590000,225.340000,1.650000,3209.450000,,,,
20190213,2714.850000,103.660000,115.590000,0.360000,0,0,0,2934.460000,97.580000,238.290000,2,3272.330000,,,,
20190214,2710.660000,108.020000,119.250000,0.360000,0,0,0,2938.290000,95.430000,245.650000,2.810000,3282.180000,,,,
20190215,2663.270000,109.770000,123.250000,0.360000,0,0,0,2896.650000,99.050000,265,3.040000,3263.740000,,,,
20190216,2642.880000,103.770000,116.580000,0.360000,0,0,0,2863.590000,102.670000,248.510000,2.200000,3216.970000,,,,
20190217,2606.110000,103.470000,116.260000,0.360000,0,0,0,2826.200000,103.210000,232.180000,1.900000,3163.490000,,,,
20190218,2670.480000,99.050000,116.770000,0.360000,0,0,0,2886.660000,102.510000,265.680000,1.670000,3256.520000,,,,
20190219,2761.510000,101.010000,119.060000,0.360000,0,0,0,2981.940000,103.170000,268.310000,0.880000,3354.300000,,,,
20190220,2757.870000,101.550000,117.680000,0.360000,0,0,0,2977.460000,102.100000,262.510000,2.860000,3344.930000,,,,
20190221,2747.270000,99.720000,114.050000,0.360000,0,0,0,2961.400000,102.260000,286.620000,1.990000,3352.270000,,,,
20190222,2730.710000,98.870000,118.170000,0.360000,0,0,0,2948.110000,105.270000,311.050000,1.880000,3366.310000,,,,
20190223,2726.320000,95.610000,114.190000,0.360000,0,0,0,2936.480000,106.870000,293.320000,2.520000,3339.190000,,,,
20190224,2660.290000,88.590000,115.500000,0.360000,0,0,0,2864.740000,109.190000,276.220000,1.940000,3252.090000,,,,
20190225,2718.380000,100.080000,112.470000,0.360000,0,0,0,2931.290000,109.820000,281.900000,2.280000,3325.290000,,,,
20190226,2731.960000,89.870000,112.450000,0.360000,0,0,0,2934.640000,109.980000,280.440000,2.240000,3327.300000,,,,
20190227,2725.630000,91.240000,111.660000,0.360000,0,0,0,2928.890000,110.020000,268.280000,1.530000,3308.720000,,,,
20190228,2766.530000,90.050000,110.210000,0.360000,0,0,0,2967.150000,105.350000,271.390000,1.950000,3345.840000,,,,
20190301,2793.550000,97.230000,122.290000,0.360000,0,0,0,3013.430000,106.180000,271.820000,1.840000,3393.270000,,,,
20190302,2728.620000,89.090000,116.070000,0.360000,0,0,0,2934.140000,105.670000,260.530000,2.250000,3302.590000,,,,
20190303,2628.000000,89.120000,125.690000,0.360000,0,0,0,2843.170000,106.080000,256.550000,2.840000,3208.640000,,,,
20190304,2708.790000,103.470000,113.520000,0.360000,0,0,0,2926.140000,107.090000,269.000000,1.240000,3303.470000,,,,
20190305,2765.650000,103.240000,118.500000,0.360000,0,0,0,2987.750000,107.140000,270.580000,0.950000,3366.420000,,,,
20190306,2792.380000,109.020000,118.290000,0.360000,0,0,0,3020.050000,106.190000,275.250000,1.670000,3403.160000,,,,
20190307,2839.630000,114.780000,114.960000,0.360000,0,0,0,3069.730000,102.950000,282.350000,1.470000,3456.500000,,,,
20190308,2829.740000,101.590000,114.520000,0.360000,0,0,0,3046.210000,103.940000,288.230000,1,3439.380000,,,,
20190309,2823.720000,101.070000,109.520000,0.360000,0,0,0,3034.670000,103.260000,288.700000,0.900000,3427.530000,,,,
20190310,2810.800000,94.680000,118.200000,0.360000,0,0,0,3024.040000,102.690000,255.350000,1.940000,3384.020000,,,,
20190311,2867.990000,103.530000,126.900000,0.360000,0,0,0,3098.780000,104.210000,282.340000,2.320000,3487.650000,,,,
20190312,2900.510000,117.140000,127.800000,0.360000,0,0,0,3145.810000,102.450000,277.380000,1.770000,3527.410000,,,,
20190313,2894.330000,113.940000,128.350000,0.360000,0,0,0,3136.980000,102.580000,281.950000,4.590000,3526.100000,,,,
20190314,2876.220000,99.420000,128.180000,0.360000,0,0,0,3104.180000,101.660000,279.610000,1.160000,3486.610000,,,,
20190315,2797.910000,101.070000,133.820000,0.360000,0,0,0,3033.160000,103.910000,294.250000,2.350000,3433.670000,,,,
20190316,2804.260000,93.210000,128.040000,0.360000,0,0,0,3025.870000,108.430000,280.550000,3.080000,3417.930000,,,,
20190317,2742.050000,98.330000,122.270000,0.360000,0,0,0,2963.010000,108.980000,251.250000,2.840000,3326.080000,,,,
20190318,2844.960000,94.910000,135.040000,0.360000,0,0,0,3075.270000,102.350000,285.760000,3.050000,3466.430000,,,,
20190319,2910.490000,92.830000,127.530000,0.360000,0,0,0,3131.210000,101.640000,292.890000,3.400000,3529.140000,,,,
20190320,2855.190000,110.250000,125.660000,0.530000,0,0,0,3091.630000,101.970000,288.390000,1.280000,3483.270000,,,,
20190321,2571.450000,99.520000,109.730000,0.660000,0,0,0,2781.360000,102.390000,266.110000,2.940000,3152.800000,,,,
20190322,2690.050000,104.240000,119.890000,0.660000,0,0,0,2914.840000,102.640000,279.300000,1.690000,3298.470000,,,,
20190323,2819.960000,103.190000,122.790000,0.550000,0,0,0,3046.490000,102.890000,278.550000,3.390000,3431.320000,,,,
20190324,2809.620000,105.360000,121.170000,0.550000,0,0,0,3036.700000,105.150000,265.170000,2.870000,3409.890000,,,,
20190325,2893.000000,106.930000,117.760000,0.550000,0,0,0,3118.240000,107.710000,280.650000,2.910000,3509.510000,,,,
20190326,2889.380000,106.360000,121.920000,0.640000,0,0,0,3118.300000,108.940000,298.440000,4.540000,3530.220000,,,,
20190327,2949.170000,102.310000,129.640000,0.630000,0,0,0,3181.750000,109.030000,311.380000,4.260000,3606.420000,,,,
20190328,2982.440000,102.200000,119.460000,0.570000,0,0,0,3204.670000,108.930000,323.220000,2.670000,3639.490000,,,,
20190329,3016.670000,100.470000,122.830000,0.730000,0,0,0,3240.700000,105.170000,334.260000,2.650000,3682.780000,,,,
20190330,3003.890000,98.620000,133.150000,0.820000,0,0,0,3236.480000,103.680000,337.640000,4.140000,3681.940000,,,,
20190331,2803.370000,95.910000,111.890000,0.360000,0,0,0,3011.530000,103.470000,326.310000,5.760000,3447.070000,,,,
20190401,2865.550000,96.430000,125.370000,0.810000,0,0,0,3088.160000,103.210000,345.070000,7,3543.440000,,,,
20190402,2981.670000,95.340000,142.770000,0.640000,0,0,0,3220.420000,103.170000,344.540000,4.510000,3672.640000,,,,
20190403,3032.370000,104.060000,137.940000,0.770000,0,0,0,3275.140000,103.060000,360.730000,3.980000,3742.910000,,,,
20190404,3077.030000,107.600000,136.290000,0.650000,0,0,0,3321.570000,102.910000,334.870000,4.230000,3763.580000,,,,
20190405,3007.530000,99.440000,140.980000,0.640000,0,0,0,3248.590000,102.650000,324.440000,3.150000,3678.830000,,,,
20190406,2928.750000,101.220000,128.030000,0.650000,0,0,0,3158.650000,102.830000,336.190000,4.630000,3602.300000,,,,
20190407,2706.310000,92.010000,125.620000,0.360000,0,0,0,2924.300000,103.790000,313.510000,8.920000,3350.520000,,,,
20190408,2853.980000,96.160000,127.970000,0.540000,0,0,0,3078.650000,103.850000,333.330000,7.490000,3523.320000,,,,
20190409,2886.300000,100.250000,145.440000,0.360000,0,0,0,3132.350000,102.170000,332.300000,7.220000,3574.040000,,,,
20190410,2951.800000,111.230000,148.870000,0.770000,0,0,0,3212.670000,101.910000,361.850000,6.330000,3682.760000,,,,
20190411,2992.560000,107.910000,146.690000,0.640000,0,0,0,3247.800000,103.150000,371.390000,7.320000,3729.660000,,,,
20190412,2999.050000,103.660000,154.570000,1.020000,0,0,0,3258.300000,99.240000,391.070000,7.900000,3756.510000,,,,
20190413,2986.110000,102.060000,151.770000,1.020000,0,0,0,3240.960000,101.440000,364.250000,8.660000,3715.310000,,,,
20190414,2892.260000,101.440000,140,0.960000,0,0,0,3134.660000,104.180000,352.170000,10.210000,3601.220000,,,,
20190415,2944.670000,97.020000,147.100000,0.960000,0,0,0,3189.750000,110.410000,350.950000,10.030000,3661.140000,,,,
20190416,2754.230000,87.840000,147.350000,0.580000,0,0,0,2990.000000,109.780000,365.000000,13.960000,3478.740000,,,,
20190417,2608.540000,88.220000,129.210000,0.360000,0,0,0,2826.330000,111.630000,368.580000,13.960000,3320.500000,,,,
20190418,2676.880000,89.680000,128.480000,0.360000,0,0,0,2895.400000,112.960000,345.810000,11.110000,3365.280000,,,,
20190419,2748.830000,87.620000,132.780000,0.360000,0,0,0,2969.590000,113.230000,328.780000,8.470000,3420.070000,,,,
20190420,2804.020000,92.970000,133.850000,0.360000,0,0,0,3031.200000,112.700000,342.960000,7.170000,3494.030000,,,,
20190421,2718.820000,90.390000,136.980000,0.360000,0,0,0,2946.550000,111.150000,326.050000,5.470000,3389.220000,,,,
20190422,2855.420000,85.740000,139.280000,0.390000,0,0,0,3080.830000,108.600000,356.360000,5.360000,3551.150000,,,,
20190423,2887.260000,83.480000,144.450000,0.360000,0,0,0,3115.550000,106.510000,382.720000,6.640000,3611.420000,,,,
20190424,2972.140000,93.480000,145.240000,0.510000,0,0,0,3211.370000,103.030000,416.810000,5.060000,3736.270000,,,,
20190425,3077.130000,97.790000,146.450000,0.360000,0,0,0,3321.730000,105.530000,442.310000,8.390000,3877.960000,,,,
20190426,3096.080000,96.430000,146.560000,0.760000,0,0,0,3339.830000,103.350000,461.920000,10.220000,3915.320000,,,,
20190427,3066.320000,95.030000,141.380000,0.970000,0,0,0,3303.700000,106.910000,450.410000,10.870000,3871.890000,,,,
20190428,2965.270000,87.340000,134.420000,0.460000,0,0,0,3187.490000,107.660000,430.180000,11.280000,3736.610000,,,,
20190429,3054.310000,88.330000,145.040000,0.470000,0,0,0,3288.150000,108.320000,430.200000,14.170000,3840.840000,,,,
20190430,2953.890000,80.730000,141.340000,0.420000,0,0,0,3176.380000,108.320000,427.640000,10.250000,3722.590000,,,,
20190501,2760.460000,75.780000,128.760000,0.360000,0,0,0,2965.360000,108.310000,428.850000,12.700000,3515.220000,,,,
20190502,2743.650000,78.200000,145.450000,0.730000,0,0,0,2968.030000,108.680000,456,14.760000,3547.470000,,,,
20190503,2654.480000,84.580000,141.760000,0.640000,0,0,0,2881.460000,107.680000,438.270000,14.340000,3441.750000,,,,
20190504,2699.310000,80.770000,140.380000,0.520000,0,0,0,2920.980000,108.700000,442.630000,26.580000,3498.890000,,,,
20190505,2763.940000,82.550000,132.140000,0.360000,0,0,0,2978.990000,110.020000,442.890000,26.420000,3558.320000,,,,
20190506,2904.820000,86.260000,137.360000,0.650000,0,0,0,3129.090000,108.560000,464.900000,19.380000,3721.930000,,,,
20190507,2901.070000,80.270000,146.450000,0.510000,0,0,0,3128.300000,107.660000,437.740000,12.430000,3686.130000,,,,
20190508,2905.690000,76.310000,143.920000,0.680000,0,0,0,3126.600000,107.820000,441.610000,11.790000,3687.820000,,,,
20190509,2960.050000,79.510000,142.920000,0.660000,0,0,0,3183.140000,106.790000,474.090000,12.540000,3776.560000,,,,
20190510,3016.080000,89.710000,141.100000,0.860000,0,0,0,3247.750000,107.760000,499.970000,11.470000,3866.950000,,,,
20190511,2986.130000,92.700000,144.480000,0.650000,0,0,0,3223.960000,107.970000,496.110000,12.220000,3840.260000,,,,
20190512,2901.470000,91.380000,143.200000,0.680000,0,0,0,3136.730000,107.890000,464.650000,11.070000,3720.340000,,,,
20190513,2917.170000,86.300000,150.260000,0.660000,0,0,0,3154.390000,107.530000,439.270000,11.240000,3712.430000,,,,
20190514,2865.160000,78.500000,142.410000,0.710000,0,0,0,3086.780000,107.800000,449.490000,8.970000,3653.040000,,,,
20190515,2949.010000,89.340000,135.960000,0.580000,0,0,0,3174.890000,104.390000,444.840000,7.250000,3731.370000,,,,
20190516,3016.810000,88.840000,134.850000,0.610000,0,0,0,3241.110000,102.730000,429.440000,7.640000,3780.920000,,,,
20190517,2961.400000,84.390000,140,0.510000,0,0,0,3186.300000,106.760000,442.800000,6.750000,3742.610000,,,,
20190518,2892.970000,80.050000,129.850000,0.590000,0,0,0,3103.460000,117.510000,464.470000,9.360000,3694.800000,,,,
20190519,2875.520000,84.590000,135.450000,0.500000,0,0,0,3096.060000,127.420000,456.980000,7.340000,3687.800000,,,,
20190520,3020.520000,98.330000,152.610000,0.630000,0,0,0,3272.090000,125.950000,514.260000,6.840000,3919.140000,,,,
20190521,3095.890000,98.440000,154.260000,0.680000,0,0,0,3349.270000,127.510000,485.320000,7.500000,3969.600000,,,,
20190522,3108.590000,93.360000,153.740000,0.530000,0,0,0,3356.220000,127.080000,487.830000,6.970000,3978.100000,,,,
20190523,3077.560000,97.760000,152.580000,0.360000,0,0,0,3328.260000,128.400000,497.300000,8.740000,3962.700000,,,,
20190524,2966.080000,93.240000,144.610000,0.440000,0,0,0,3204.370000,131.350000,461.250000,13.460000,3810.430000,,,,
20190525,2971.330000,95.260000,135.330000,0.440000,0,0,0,3202.360000,134.680000,439.680000,7.090000,3783.810000,,,,
20190526,2879.170000,84.230000,132.610000,0.600000,0,0,0,3096.610000,135.300000,412.090000,14.380000,3658.380000,,,,
20190527,3064.560000,88.220000,140.480000,0.640000,0,0,0,3293.900000,135.350000,444.310000,9.560000,3883.120000,,,,
20190528,3129.520000,89.160000,157.990000,0.590000,0,0,0,3377.260000,136.670000,438.460000,8.420000,3960.810000,,,,
20190529,3170.920000,93.260000,160.640000,0.530000,0,0,0,3425.350000,134.430000,403.300000,8.500000,3971.580000,,,,
20190530,3183.040000,89.310000,155.260000,0.600000,0,0,0,3428.210000,134.060000,432.930000,8.050000,4003.250000,,,,
20190531,3140.480000,94.730000,158.360000,0.410000,0,0,0,3393.980000,131.870000,447.460000,9.240000,3982.550000,,,,
20190601,3094.170000,98.870000,144.610000,0.410000,0,0,0,3338.060000,125.320000,470.240000,8.930000,3942.550000,,,,
20190602,2938.100000,88.980000,133.970000,0.360000,0,0,0,3161.410000,124.650000,457.560000,7.770000,3751.390000,,,,
20190603,2855.480000,72.010000,140.910000,0.410000,0,0,0,3068.810000,125.370000,466.440000,9.240000,3669.860000,,,,
20190604,2952.210000,78.010000,152.470000,0.360000,0,0,0,3183.050000,111.830000,493.190000,7.230000,3795.300000,,,,
20190605,3105.980000,79.610000,156.130000,0.360000,0,0,0,3342.080000,103.060000,493.600000,6.670000,3945.410000,,,,
20190606,3051.600000,78.150000,153.190000,0.360000,0,0,0,3283.300000,103.040000,496.200000,7.640000,3890.180000,,,,
20190607,3002.660000,76.260000,153.810000,0.360000,0,0,0,3233.090000,104.070000,501.370000,9.100000,3847.630000,,,,
20190608,3027.630000,83.210000,154.900000,0.360000,0,0,0,3266.100000,128.680000,500.420000,11.690000,3906.890000,,,,
20190609,2989.420000,79.550000,136.060000,0.360000,0,0,0,3205.390000,136.060000,481.100000,10.380000,3832.930000,,,,
20190610,3053.740000,86.320000,134.510000,0.360000,0,0,0,3274.930000,136.870000,492.560000,8,3912.360000,,,,
20190611,3038.300000,81.550000,169.000000,0.360000,0,0,0,3289.210000,139.750000,480.110000,9.330000,3918.400000,,,,
20190612,2895.870000,75.920000,163.240000,0.360000,0,0,0,3135.390000,131.790000,471.800000,8.940000,3747.920000,,,,
20190613,2801.570000,76.320000,142.820000,0.360000,0,0,0,3021.070000,139.360000,472.240000,9.540000,3642.210000,,,,
20190614,2992.690000,82.730000,146.840000,0.360000,0,0,0,3222.620000,140.540000,463.380000,9.170000,3835.710000,,,,
20190615,2867.090000,73.530000,140.630000,0.360000,0,0,0,3081.610000,141.320000,477.930000,9.460000,3710.320000,,,,
20190616,2682.580000,69.530000,128.780000,0.360000,0,0,0,2881.250000,135.120000,482.990000,16.640000,3516.000000,,,,
